status	sha256	size_bytes	mtime_local	path	error
OK	E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855	0	2026-03-30 00:13:59	C:\L0_RUNTIME\L5_SAFE\G1_SNAPSHOT\memory\20260420_114535\wait_check\c6_sync.lock	
OK	0FAF22C27BEC042175CA0FEE08784AE20FED4220A95EB16DF515A9018101CA64	145568	2026-04-27 00:29:24	C:\L0_RUNTIME\L5_SAFE\G2\__pycache__\g2_regression_runner.cpython-311.pyc	
OK	185AD97BC87F7F2AFB072CA385DF6B22728FFAFDBEBA526FBB8D3AB526FF2925	101171	2026-04-27 00:28:56	C:\L0_RUNTIME\L5_SAFE\G2\g2_regression_runner.py	
OK	08B3300EBB88419DC532D701013FF6D71249A00E6ECBBEB9918F57059056719B	26128	2026-04-19 23:53:38	C:\L0_RUNTIME\L5_SAFE\G3_AUDIT\archive\20260419_archive_l2_central_audit.log	
OK	BDCF670B01A41F3B351FF0C67867FBFD7E6D51467E1BCF3FBE7FE53C6A8D5555	40303	2026-04-12 19:18:11	C:\L0_RUNTIME\L5_SAFE\G3_AUDIT\archive\20260420_polluted_incident_evidence.bak	
OK	E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855	0	2026-04-27 00:40:11	C:\L0_RUNTIME\L5_SAFE\G3_AUDIT\audit.tmp	
OK	3CE6E3AC97BE518D1C86AC49BAAD8F5B6CF12C4E5676D6CBD4E98B0DFECE2735	481127	2026-04-27 00:40:11	C:\L0_RUNTIME\L5_SAFE\G3_AUDIT\l2_central_audit.log	
OK	6F633AEAD1055BFC2C3DDAF5B2FBB121A43812F4272991A0FB70A4F996404C16	142091	2026-04-27 00:38:31	C:\L0_RUNTIME\L5_SAFE\G3_AUDIT\l2_central_runtime.log	
OK	4FC68919F429260A3695BEAEAAD0298AD4E4AFB5461C74CE17461628D6EB2B35	12416	2026-04-20 12:28:13	C:\L0_RUNTIME\L5_SAFE\G4_MELTDOWN\__pycache__\g4_executor.cpython-311.pyc	
OK	BDA11332F95D1857AD7CE93EC66D53A819912FC4ADB2AA55571F1003F047B6F6	8215	2026-04-20 12:27:41	C:\L0_RUNTIME\L5_SAFE\G4_MELTDOWN\g4_executor.py	
OK	A470AB2C11B56FCFB2D0A871115334272C27C1AA668CC78901EC2270ACDEBAD5	13357	2026-04-25 16:48:43	C:\L0_RUNTIME\L5_SAFE\l5_audit_logger.py	
OK	7FC1FBF210BB77BEA1D35EEB226131062873AAEA4A8A68DAE4A64F5E002451D9	2522	2026-04-27 13:26:25	C:\L0_RUNTIME\L5_SAFE\L5_DATA\EVAL_RUBRICS\QINAI_EVAL_RUBRIC_v0.1.md	
OK	DA5DB44272F3D26811CAE3C2297509B5A8B8F1640BCEDD6872673B285738D027	1644	2026-04-27 13:26:25	C:\L0_RUNTIME\L5_SAFE\L5_DATA\EVAL_RUBRICS\QINAI_P0_SAFETY_BASELINE_v0.1.md	
OK	E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855	0	2026-04-27 13:26:25	C:\L0_RUNTIME\L5_SAFE\L5_DATA\EVAL_SETS\QINAI_ADVERSARIAL_30_EVAL_DRAFT.jsonl	
OK	5D8442EB8F4A62075A5EAB9DB8C27FD4AC011510CC53BD36E4FCB102338C71EE	7273	2026-04-27 13:26:25	C:\L0_RUNTIME\L5_SAFE\L5_DATA\EVAL_SETS\QINAI_CORE_16_EVAL.jsonl	
OK	E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855	0	2026-04-27 13:26:25	C:\L0_RUNTIME\L5_SAFE\L5_DATA\EVAL_SETS\QINAI_PERSONA_50_EVAL_DRAFT.jsonl	
OK	D268B5BC22D76E483BE41ED6885A66E9164D66CEBC1340FE78114B83F3BDE347	1058	2026-04-27 13:26:25	C:\L0_RUNTIME\L5_SAFE\L5_DATA\PIPELINE\QINAI_LOG_TO_DATASET_PIPELINE.md	
OK	A4E8C76ADAA0E73B2033D929FBB5A76B9CCC2BA34AA7F38FAEC192468165594E	896	2026-04-27 13:26:25	C:\L0_RUNTIME\L5_SAFE\L5_DATA\SCHEMAS\QINAI_BAD_OUTPUTS_QUARANTINE_SCHEMA.md	
OK	692BBAE1D568A0436F145CBF7B698AAD140619E9E4F4839D38ACA7AB0EEA91C9	936	2026-04-27 13:26:25	C:\L0_RUNTIME\L5_SAFE\L5_DATA\SCHEMAS\QINAI_DPO_PAIRS_SCHEMA.md	
OK	6ADF76174FA0FD80B8A1E642953817B91CDB73823C6D1D58F8528A6324299B2B	1038	2026-04-27 13:26:25	C:\L0_RUNTIME\L5_SAFE\L5_DATA\SCHEMAS\QINAI_SFT_GOLD_SCHEMA.md	
OK	C0F941723CE87FB210F036ABCF4B43C06EA349FC196244011328F3E5868B1B12	278	2026-04-20 11:45:35	C:\L0_RUNTIME\L5_SAFE\review_audit\snapshot_audit_20260420.jsonl	
OK	5A75EE4799D10D57D9FBAEC43C8D644E6B893B41A867D1DBC8B049531976E0BB	9859	2026-04-22 12:27:18	C:\L0_RUNTIME\L5_SAFE\RULE_DOCS\AGENTS.md	
OK	A7A13339CE9B1ABC9D68819DEE5A574D16DA443BA152C4D4961592C5D7CA5184	58655	2026-04-22 12:29:39	C:\L0_RUNTIME\L5_SAFE\RULE_DOCS\AI Definition & Rulings.md	
OK	9B5EA4164C486D27194CB9101FEDF792317A17D9C4314928398D11D5472A2A77	42703	2026-04-22 12:29:39	C:\L0_RUNTIME\L5_SAFE\RULE_DOCS\PROJECT_RULES.md	
